Date,Time,I,tempC,DO.meas,atmo.pressure,salinity
1/26/2022,22:05:51,0,2.692,12.94,0.985816,0.2
1/26/2022,22:20:51,0,2.659,12.95,0.985816,0.2
1/26/2022,22:35:51,0,2.631,12.92,0.985816,0.2
1/26/2022,22:50:51,0,2.601,12.97,0.985816,0.2
1/26/2022,23:05:51,0,2.572,12.98,0.985816,0.2
1/26/2022,23:20:51,0,2.555,12.95,0.985816,0.2
1/26/2022,23:35:51,0,2.54,12.98,0.985816,0.2
1/26/2022,23:50:51,0,2.514,13,0.985816,0.2
1/27/2022,0:05:51,0,2.498,13.01,0.985816,0.2
1/27/2022,0:20:51,0,2.492,12.98,0.985816,0.2
1/27/2022,0:35:51,0,2.475,13.02,0.985816,0.2
1/27/2022,0:50:51,0,2.456,12.98,0.985816,0.2
1/27/2022,1:05:51,0,2.429,13.02,0.985816,0.2
1/27/2022,1:20:51,0,2.413,13.03,0.985816,0.2
1/27/2022,1:35:51,0,2.393,13.05,0.985816,0.2
1/27/2022,1:50:51,0,2.378,13.06,0.985816,0.2
1/27/2022,2:05:51,0,2.366,13.07,0.985816,0.2
1/27/2022,2:20:51,0,2.348,13.08,0.985816,0.2
1/27/2022,2:35:51,0,2.329,13.08,0.985816,0.2
1/27/2022,2:50:51,0,2.319,13.09,0.985816,0.2
1/27/2022,3:05:51,0,2.292,13.1,0.985816,0.2
1/27/2022,3:20:51,0,2.293,13.1,0.985816,0.2
1/27/2022,3:35:51,0,2.349,13.1,0.985816,0.2
1/27/2022,3:50:51,0,2.359,13.09,0.985816,0.2
1/27/2022,4:05:51,0,2.36,13.1,0.985816,0.2
1/27/2022,4:20:51,0,2.387,13.09,0.985816,0.2
1/27/2022,4:35:51,0,2.412,13.06,0.985816,0.2
1/27/2022,4:50:51,0,2.444,13.08,0.985816,0.2
1/27/2022,5:05:51,0,2.489,13.09,0.985816,0.2
1/27/2022,5:20:51,0,2.506,13.09,0.985816,0.2
1/27/2022,5:35:51,0,2.541,13.09,0.985816,0.2
1/27/2022,5:50:51,0,2.57,13.08,0.985816,0.2
1/27/2022,6:05:51,0,2.595,13.08,0.985816,0.2
1/27/2022,6:20:51,0.01184,2.597,13.07,0.985816,0.2
1/27/2022,6:35:51,0.228475,2.613,13.07,0.985816,0.2
1/27/2022,6:50:51,3.21012,2.616,13.07,0.985816,0.2
1/27/2022,7:05:51,11.86072,2.623,13.11,0.985816,0.2
1/27/2022,7:20:51,25.26656,2.613,13.19,0.985816,0.2
1/27/2022,7:35:51,37.99456,2.587,13.29,0.985816,0.2
1/27/2022,7:50:51,56.90304,2.593,13.37,0.985816,0.2
1/27/2022,8:05:51,78.21504,2.627,13.46,0.985816,0.2
1/27/2022,8:20:51,161.30816,2.774,13.59,0.985816,0.2
1/27/2022,8:35:51,181.8624,2.87,13.65,0.985816,0.2
1/27/2022,8:50:51,145.58464,2.989,13.72,0.985816,0.2
1/27/2022,9:05:51,352.26368,3.175,13.72,0.985816,0.2
1/27/2022,9:20:51,247.40864,3.305,13.72,0.985816,0.2
1/27/2022,9:35:51,383.1424,3.48,13.74,0.985816,0.2
1/27/2022,9:50:51,248.54528,3.661,13.73,0.985816,0.2
1/27/2022,10:05:51,627.23584,3.849,13.74,0.985816,0.2
1/27/2022,10:20:51,606.208,4.063,13.72,0.985816,0.2
1/27/2022,10:35:51,381.7216,4.255,13.67,0.985816,0.2
1/27/2022,10:50:51,531.94752,4.428,13.65,0.985816,0.2
1/27/2022,11:05:51,288.80128,4.562,13.61,0.985816,0.2
1/27/2022,11:20:51,788.0704,4.782,13.55,0.985816,0.2
1/27/2022,11:35:51,802.84672,5.074,13.49,0.985816,0.2
1/27/2022,11:50:51,379.8272,5.313,13.47,0.985816,0.2
1/27/2022,12:05:51,675.54304,5.57,13.41,0.985816,0.2
1/27/2022,12:20:51,490.08128,5.791,13.35,0.985816,0.2
1/27/2022,12:35:51,430.59712,5.951,13.35,0.985816,0.2
1/27/2022,12:50:51,396.30848,6.097,13.26,0.985816,0.2
1/27/2022,13:05:51,322.048,6.169,13.21,0.985816,0.2
1/27/2022,13:20:51,379.3536,6.239,13.19,0.985816,0.2
1/27/2022,13:35:51,225.62304,6.259,13.13,0.985816,0.2
1/27/2022,13:50:51,317.50144,6.337,13.09,0.985816,0.2
1/27/2022,14:05:51,259.5328,6.361,13.06,0.985816,0.2
