Date,Time,I,  tempC,DO.meas,atmo.pressure,salinity
1/8/2023,5:16:00,0,9.323,9.354796,0.97714591,0.12
1/8/2023,5:21:00,0,9.36,9.345806,0.97714591,0.12
1/8/2023,5:26:00,0,9.369,9.323823,0.97714591,0.12
1/8/2023,5:31:00,0,9.387,9.280857,0.97714591,0.12
1/8/2023,5:36:00,0,9.424,9.209914,0.97714591,0.12
1/8/2023,5:41:00,0,9.36,9.266866,0.97714591,0.12
1/8/2023,5:46:00,0,9.341,9.311831,0.97714591,0.12
1/8/2023,5:51:00,0,9.35,9.346804,0.97714591,0.12
1/8/2023,5:56:00,0,9.341,9.354797,0.97714591,0.12
1/8/2023,6:01:00,0,9.387,9.176937,0.97714591,0.12
1/8/2023,6:06:00,0,9.378,9.160949,0.97714591,0.12
1/8/2023,6:11:00,0,9.452,9.045043,0.97714591,0.12
1/8/2023,6:16:00,0,9.387,9.062026,0.97714591,0.12
1/8/2023,6:21:00,0,9.286,9.465709,0.97714591,0.12
1/8/2023,6:26:00,0,9.36,9.454722,0.97714591,0.12
1/8/2023,6:31:00,0,9.415,9.275863,0.97714591,0.12
1/8/2023,6:36:00,0,9.36,9.363792,0.97714591,0.12
1/8/2023,6:41:00,0.026085,9.433,9.391775,0.97714591,0.12
1/8/2023,6:46:00,0.089725,9.406,9.261873,0.97714591,0.12
1/8/2023,6:51:00,0.213675,9.415,9.097,0.97714591,0.12
1/8/2023,6:56:00,0.53206,9.387,9.099996,0.97714591,0.12
1/8/2023,7:01:00,0.81807,9.406,9.073018,0.97714591,0.12
1/8/2023,7:06:00,1.26244,9.387,9.117983,0.97714591,0.12
1/8/2023,7:11:00,1.85,9.378,9.086007,0.97714591,0.12
1/8/2023,7:16:00,2.88822,9.443,9.091007,0.97714591,0.12
1/8/2023,7:21:00,3.47504,9.406,9.014064,0.97714591,0.12
1/8/2023,7:26:00,4.033,9.378,9.049035,0.97714591,0.12
1/8/2023,7:31:00,4.85884,9.397,9.120981,0.97714591,0.12
1/8/2023,7:36:00,7.46512,9.35,9.258872,0.97714591,0.12
1/8/2023,7:41:00,8.01864,9.267,9.376776,0.97714591,0.12
1/8/2023,7:46:00,9.78576,9.295,9.449722,0.97714591,0.12
1/8/2023,7:51:00,13.16608,9.35,9.414752,0.97714591,0.12
1/8/2023,7:56:00,15.2736,9.387,9.306837,0.97714591,0.12
1/8/2023,8:01:00,18.16256,9.397,9.287852,0.97714591,0.12
1/8/2023,8:06:00,23.89312,9.387,9.244885,0.97714591,0.12
1/8/2023,8:11:00,26.15456,9.424,9.208915,0.97714591,0.12
1/8/2023,8:16:00,21.36528,9.378,9.424746,0.97714591,0.12
1/8/2023,8:21:00,23.92864,9.387,9.535661,0.97714591,0.12
1/8/2023,8:26:00,23.31296,9.406,9.522672,0.97714591,0.12
1/8/2023,8:31:00,26.73472,9.433,9.4887,0.97714591,0.12
1/8/2023,8:36:00,22.8512,9.433,9.448731,0.97714591,0.12
1/8/2023,8:41:00,21.24688,9.461,9.389778,0.97714591,0.12
1/8/2023,8:46:00,25.1008,9.406,9.705532,0.97714591,0.12
1/8/2023,8:51:00,24.6864,9.387,9.907375,0.97714591,0.12
1/8/2023,8:56:00,25.14816,9.406,9.999306,0.97714591,0.12
1/8/2023,9:01:00,21.09888,9.36,9.944345,0.97714591,0.12
1/8/2023,9:06:00,25.6928,9.369,9.916367,0.97714591,0.12
1/8/2023,9:11:00,24.04704,9.406,9.969329,0.97714591,0.12
1/8/2023,9:16:00,28.30944,9.516,9.812456,0.97714591,0.12
1/8/2023,9:21:00,25.31392,9.581,9.681561,0.97714591,0.12
1/8/2023,9:26:00,26.00064,9.562,9.560653,0.97714591,0.12
1/8/2023,9:31:00,25.77568,9.599,9.747512,0.97714591,0.12
1/8/2023,9:36:00,28.80672,9.562,10.077256,0.97714591,0.12
1/8/2023,9:41:00,30.1328,9.599,10.146205,0.97714591,0.12
1/8/2023,9:46:00,32.3232,9.636,9.988329,0.97714591,0.12
1/8/2023,9:51:00,31.44704,9.581,10.238134,0.97714591,0.12
1/8/2023,9:56:00,35.01088,9.654,10.233142,0.97714591,0.12
1/8/2023,10:01:00,28.416,9.664,10.01531,0.97714591,0.12
1/8/2023,10:06:00,46.89824,9.581,10.315074,0.97714591,0.12
1/8/2023,10:11:00,46.77984,9.562,10.476949,0.97714591,0.12
1/8/2023,10:16:00,76.2496,9.544,10.44797,0.97714591,0.12
1/8/2023,10:21:00,58.18176,9.59,10.354045,0.97714591,0.12
1/8/2023,10:26:00,35.30688,9.627,10.192172,0.97714591,0.12
1/8/2023,10:31:00,33.72032,9.719,10.026305,0.97714591,0.12
1/8/2023,10:36:00,51.83552,9.71,10.042293,0.97714591,0.12
1/8/2023,10:41:00,83.06944,9.783,9.850444,0.97714591,0.12
1/8/2023,10:46:00,61.87584,9.783,9.877424,0.97714591,0.12
1/8/2023,10:51:00,37.10656,9.82,10.096258,0.97714591,0.12
1/8/2023,10:56:00,43.1568,9.829,10.083269,0.97714591,0.12
1/8/2023,11:01:00,54.8192,9.829,10.194184,0.97714591,0.12
1/8/2023,11:06:00,57.16352,9.81,10.31509,0.97714591,0.12
1/8/2023,11:11:00,39.14304,9.81,10.642839,0.97714591,0.12
1/8/2023,11:16:00,40.6112,9.801,10.598872,0.97714591,0.12
1/8/2023,11:21:00,35.6976,9.801,10.75775,0.97714591,0.12
1/8/2023,11:26:00,31.95616,9.792,10.864667,0.97714591,0.12
1/8/2023,11:31:00,62.65728,9.755,11.020545,0.97714591,0.12
1/8/2023,11:36:00,85.65056,9.792,10.927619,0.97714591,0.12
1/8/2023,11:41:00,101.20832,9.783,10.826696,0.97714591,0.12
1/8/2023,11:46:00,80.25152,9.792,10.930617,0.97714591,0.12
1/8/2023,11:51:00,67.27488,9.838,10.789728,0.97714591,0.12
1/8/2023,11:56:00,40.06656,9.847,10.881658,0.97714591,0.12
1/8/2023,12:01:00,72.53184,9.93,10.669826,0.97714591,0.12
1/8/2023,12:06:00,51.76448,9.984,10.694811,0.97714591,0.12
1/8/2023,12:11:00,54.39296,9.966,10.815717,0.97714591,0.12
1/8/2023,12:16:00,48.17696,9.994,10.855688,0.97714591,0.12
1/8/2023,12:21:00,41.74784,9.984,10.812721,0.97714591,0.12
1/8/2023,12:26:00,33.90976,9.984,10.892659,0.97714591,0.12
1/8/2023,12:31:00,39.02464,10.012,10.951616,0.97714591,0.12
1/8/2023,12:36:00,31.44704,9.948,11.067523,0.97714591,0.12
1/8/2023,12:41:00,27.12544,9.975,11.124481,0.97714591,0.12
1/8/2023,12:46:00,37.58016,9.948,11.131474,0.97714591,0.12
1/8/2023,12:51:00,46.21152,10.003,11.035551,0.97714591,0.12
1/8/2023,12:56:00,57.3056,10.003,10.964606,0.97714591,0.12
1/8/2023,13:01:00,34.95168,9.994,10.993583,0.97714591,0.12
1/8/2023,13:06:00,27.72928,9.975,11.455228,0.97714591,0.12
1/8/2023,13:11:00,36.98816,10.003,11.20742,0.97714591,0.12
1/8/2023,13:16:00,65.04896,10.003,11.145467,0.97714591,0.12
1/8/2023,13:21:00,58.18176,10.012,11.18244,0.97714591,0.12
1/8/2023,13:26:00,75.3024,10.021,11.205423,0.97714591,0.12
1/8/2023,13:31:00,44.64864,10.021,11.032555,0.97714591,0.12
1/8/2023,13:36:00,47.31264,10.039,10.845699,0.97714591,0.12
1/8/2023,13:41:00,31.24576,10.085,10.693819,0.97714591,0.12
1/8/2023,13:46:00,33.54272,10.085,10.554925,0.97714591,0.12
1/8/2023,13:51:00,23.67408,10.039,10.652847,0.97714591,0.12
1/8/2023,13:56:00,18.71904,9.994,10.738778,0.97714591,0.12
1/8/2023,14:01:00,15.94848,9.975,10.817716,0.97714591,0.12
1/8/2023,14:06:00,14.49808,10.021,10.708803,0.97714591,0.12
1/8/2023,14:11:00,14.57504,10.012,10.543928,0.97714591,0.12
1/8/2023,14:16:00,10.804,9.975,10.805725,0.97714591,0.12
1/8/2023,14:21:00,13.47984,9.966,10.880667,0.97714591,0.12
1/8/2023,14:26:00,14.54544,9.93,10.986584,0.97714591,0.12
1/8/2023,14:31:00,24.22464,9.902,11.049533,0.97714591,0.12
1/8/2023,14:36:00,25.79936,9.902,11.0925,0.97714591,0.12
1/8/2023,14:41:00,40.18496,9.893,11.10549,0.97714591,0.12
1/8/2023,14:46:00,53.09056,9.911,10.969595,0.97714591,0.12
1/8/2023,14:51:00,49.75168,9.92,11.058528,0.97714591,0.12
1/8/2023,14:56:00,46.472,9.93,11.088506,0.97714591,0.12
1/8/2023,15:01:00,58.98688,9.93,11.016561,0.97714591,0.12
1/8/2023,15:06:00,60.976,9.948,10.82371,0.97714591,0.12
1/8/2023,15:11:00,48.61504,9.975,10.79973,0.97714591,0.12
1/8/2023,15:16:00,51.17248,10.003,10.82771,0.97714591,0.12
1/8/2023,15:21:00,43.6304,10.012,10.912646,0.97714591,0.12
1/8/2023,15:26:00,38.5984,10.03,10.775752,0.97714591,0.12
1/8/2023,15:31:00,47.72704,10.094,10.374064,0.97714591,0.12
1/8/2023,15:36:00,46.44832,10.103,10.258153,0.97714591,0.12
1/8/2023,15:41:00,43.84352,10.021,10.480977,0.97714591,0.12
1/8/2023,15:46:00,39.77056,10.003,10.702806,0.97714591,0.12
1/8/2023,15:51:00,31.21024,10.021,10.683822,0.97714591,0.12
1/8/2023,15:56:00,24.81664,10.021,10.523944,0.97714591,0.12
1/8/2023,16:01:00,19.97408,9.975,10.582896,0.97714591,0.12
1/8/2023,16:06:00,19.90304,9.994,10.636856,0.97714591,0.12
1/8/2023,16:11:00,13.6752,10.021,10.566911,0.97714591,0.12
1/8/2023,16:16:00,10.53464,10.012,10.485973,0.97714591,0.12
1/8/2023,16:21:00,7.84104,9.948,10.564908,0.97714591,0.12
1/8/2023,16:26:00,4.93432,9.92,10.733777,0.97714591,0.12
1/8/2023,16:31:00,3.54904,9.911,10.887658,0.97714591,0.12
1/8/2023,16:36:00,2.21038,9.893,10.838694,0.97714591,0.12
1/8/2023,16:41:00,1.39712,9.884,10.889655,0.97714591,0.12
1/8/2023,16:46:00,1.05191,9.902,10.87167,0.97714591,0.12
1/8/2023,16:51:00,1.30721,9.893,10.851684,0.97714591,0.12
1/8/2023,16:56:00,0.78181,9.911,10.625859,0.97714591,0.12
1/8/2023,17:01:00,0.36038,9.865,10.695802,0.97714591,0.12
1/8/2023,17:06:00,0.16502,9.838,10.81271,0.97714591,0.12
1/8/2023,17:11:00,0.07474,9.81,10.842685,0.97714591,0.12
1/8/2023,17:16:00,0.022385,9.829,10.761749,0.97714591,0.12
1/8/2023,17:21:00,0,9.847,10.660827,0.97714591,0.12
1/8/2023,17:26:00,0,9.884,10.439,0.97714591,0.12
1/8/2023,17:31:00,0,9.801,10.401023,0.97714591,0.12
1/8/2023,17:36:00,0,9.801,10.41801,0.97714591,0.12
1/8/2023,17:41:00,0,9.801,10.215166,0.97714591,0.12
1/8/2023,17:46:00,0,9.82,10.131232,0.97714591,0.12
1/8/2023,17:51:00,0,9.81,10.124236,0.97714591,0.12
1/8/2023,17:56:00,0,9.81,10.115243,0.97714591,0.12
1/8/2023,18:01:00,0,9.838,10.088266,0.97714591,0.12
1/8/2023,18:06:00,0,9.792,10.035303,0.97714591,0.12
1/8/2023,18:11:00,0,9.81,9.999332,0.97714591,0.12
1/8/2023,18:16:00,0,9.801,9.89641,0.97714591,0.12
1/8/2023,18:21:00,0,9.783,9.75252,0.97714591,0.12
1/8/2023,18:26:00,0,9.746,9.705553,0.97714591,0.12
1/8/2023,18:31:00,0,9.71,9.791485,0.97714591,0.12
1/8/2023,18:36:00,0,9.664,10.053281,0.97714591,0.12
1/8/2023,18:41:00,0,9.682,10.169193,0.97714591,0.12
1/8/2023,18:46:00,0,9.664,10.082259,0.97714591,0.12
1/8/2023,18:51:00,0,9.691,9.984336,0.97714591,0.12
1/8/2023,18:56:00,0,9.7,9.835451,0.97714591,0.12
1/8/2023,19:01:00,0,9.737,9.619619,0.97714591,0.12
1/8/2023,19:06:00,0,9.7,9.552668,0.97714591,0.12
1/8/2023,19:11:00,0,9.627,9.564654,0.97714591,0.12
1/8/2023,19:16:00,0,9.599,9.562654,0.97714591,0.12
1/8/2023,19:21:00,0,9.608,9.456736,0.97714591,0.12
1/8/2023,19:26:00,0,9.581,9.168955,0.97714591,0.12
1/8/2023,19:31:00,0,9.526,9.438744,0.97714591,0.12
1/8/2023,19:36:00,0,9.544,9.348815,0.97714591,0.12
1/8/2023,19:41:00,0,9.535,9.349813,0.97714591,0.12
1/8/2023,19:46:00,0,9.489,9.483707,0.97714591,0.12
1/8/2023,19:51:00,0,9.48,9.422754,0.97714591,0.12
1/8/2023,19:56:00,0,9.452,9.441737,0.97714591,0.12
1/8/2023,20:01:00,0,9.406,9.543656,0.97714591,0.12
1/8/2023,20:06:00,0,9.387,9.53766,0.97714591,0.12
1/8/2023,20:11:00,0,9.397,9.387776,0.97714591,0.12
1/8/2023,20:16:00,0,9.424,9.29385,0.97714591,0.12
1/8/2023,20:21:00,0,9.378,9.376783,0.97714591,0.12
1/8/2023,20:26:00,0,9.323,9.490692,0.97714591,0.12
1/8/2023,20:31:00,0,9.35,9.285851,0.97714591,0.12
1/8/2023,20:36:00,0,9.314,9.416748,0.97714591,0.12
1/8/2023,20:41:00,0,9.277,9.452718,0.97714591,0.12
1/8/2023,20:46:00,0,9.249,9.481694,0.97714591,0.12
1/8/2023,20:51:00,0,9.23,9.512669,0.97714591,0.12
1/8/2023,20:56:00,0,9.203,9.477694,0.97714591,0.12
1/8/2023,21:01:00,0,9.24,9.35579,0.97714591,0.12
1/8/2023,21:06:00,0,9.184,9.322812,0.97714591,0.12
1/8/2023,21:11:00,0,9.166,9.319814,0.97714591,0.12
1/8/2023,21:16:00,0,9.166,9.269852,0.97714591,0.12
1/8/2023,21:21:00,0,9.119,9.227882,0.97714591,0.12
1/8/2023,21:26:00,0,9.064,9.272844,0.97714591,0.12
1/8/2023,21:31:00,0,8.989,9.381755,0.97714591,0.12
1/8/2023,21:36:00,0,8.989,9.3228,0.97714591,0.12
1/8/2023,21:41:00,0,9.073,9.233874,0.97714591,0.12
1/8/2023,21:46:00,0,9.064,9.104973,0.97714591,0.12
1/8/2023,21:51:00,0,9.119,8.957091,0.97714591,0.12
1/8/2023,21:56:00,0,9.156,8.790221,0.97714591,0.12
1/8/2023,22:01:00,0,9.212,8.629349,0.97714591,0.12
1/8/2023,22:06:00,0,9.119,8.678306,0.97714591,0.12
1/8/2023,22:11:00,0,9.082,8.704283,0.97714591,0.12
1/8/2023,22:16:00,0,9.073,8.725267,0.97714591,0.12
1/8/2023,22:21:00,0,9.036,8.73126,0.97714591,0.12
1/8/2023,22:26:00,0,8.999,8.796208,0.97714591,0.12
1/8/2023,22:31:00,0,8.98,8.846168,0.97714591,0.12
1/8/2023,22:36:00,0,8.989,8.800204,0.97714591,0.12
1/8/2023,22:41:00,0,8.971,8.813193,0.97714591,0.12
1/8/2023,22:46:00,0,8.915,8.848163,0.97714591,0.12
1/8/2023,22:51:00,0,8.878,8.885132,0.97714591,0.12
1/8/2023,22:56:00,0,8.85,8.931095,0.97714591,0.12
1/8/2023,23:01:00,0,8.803,9.004035,0.97714591,0.12
1/8/2023,23:06:00,0,8.729,9.021018,0.97714591,0.12
1/8/2023,23:11:00,0,8.691,9.049993,0.97714591,0.12
1/8/2023,23:16:00,0,8.682,9.011023,0.97714591,0.12
1/8/2023,23:21:00,0,8.654,9.029007,0.97714591,0.12
1/8/2023,23:26:00,0,8.607,9.083962,0.97714591,0.12
1/8/2023,23:31:00,0,8.598,9.121932,0.97714591,0.12
1/8/2023,23:36:00,0,8.579,9.143914,0.97714591,0.12
1/8/2023,23:41:00,0,8.523,9.187876,0.97714591,0.12
1/8/2023,23:46:00,0,8.551,9.159899,0.97714591,0.12
1/8/2023,23:51:00,0,8.467,9.24283,0.97714591,0.12
1/8/2023,23:56:00,0,8.392,9.280796,0.97714591,0.12
1/9/2023,0:01:00,0,8.345,9.328756,0.97714591,0.12
1/9/2023,0:06:00,0,8.298,9.361727,0.97714591,0.12
1/9/2023,0:11:00,0,8.298,9.362726,0.97714591,0.12
1/9/2023,0:16:00,0,8.223,9.405688,0.97714591,0.12
1/9/2023,0:21:00,0,8.185,9.439659,0.97714591,0.12
1/9/2023,0:26:00,0,8.167,9.453647,0.97714591,0.12
1/9/2023,0:31:00,0,8.129,9.464636,0.97714591,0.12
1/9/2023,0:36:00,0,8.091,9.45664,0.97714591,0.12
1/9/2023,0:41:00,0,8.035,9.494607,0.97714591,0.12
1/9/2023,0:46:00,0,8.025,9.492608,0.97714591,0.12
1/9/2023,0:51:00,0,8.025,9.504599,0.97714591,0.12
1/9/2023,0:56:00,0,7.997,9.531576,0.97714591,0.12
1/9/2023,1:01:00,0,7.931,9.55855,0.97714591,0.12
1/9/2023,1:06:00,0,7.893,9.598517,0.97714591,0.12
1/9/2023,1:11:00,0,7.817,9.641478,0.97714591,0.12
1/9/2023,1:16:00,0,7.817,9.704429,0.97714591,0.12
1/9/2023,1:21:00,0,7.779,9.728408,0.97714591,0.12
1/9/2023,1:26:00,0,7.77,9.721413,0.97714591,0.12
1/9/2023,1:31:00,0,7.808,9.718418,0.97714591,0.12
1/9/2023,1:36:00,0,7.694,9.762376,0.97714591,0.12
1/9/2023,1:41:00,0,7.684,9.799346,0.97714591,0.12
1/9/2023,1:46:00,0,7.694,9.780362,0.97714591,0.12
1/9/2023,1:51:00,0,7.646,9.779359,0.97714591,0.12
1/9/2023,1:56:00,0,7.589,9.790347,0.97714591,0.12
1/9/2023,2:01:00,0,7.561,9.851298,0.97714591,0.12
1/9/2023,2:06:00,0,7.513,9.873277,0.97714591,0.12
1/9/2023,2:11:00,0,7.456,9.945217,0.97714591,0.12
1/9/2023,2:16:00,0,7.418,9.968196,0.97714591,0.12
1/9/2023,2:21:00,0,7.37,9.969192,0.97714591,0.12
1/9/2023,2:26:00,0,7.399,10.024151,0.97714591,0.12
1/9/2023,2:31:00,0,7.361,10.051128,0.97714591,0.12
1/9/2023,2:36:00,0,7.303,10.076104,0.97714591,0.12
1/9/2023,2:41:00,0,7.256,10.088091,0.97714591,0.12
1/9/2023,2:46:00,0,7.322,10.133061,0.97714591,0.12
1/9/2023,2:51:00,0,7.256,10.076101,0.97714591,0.12
1/9/2023,2:56:00,0,7.217,10.049119,0.97714591,0.12
1/9/2023,3:01:00,0,7.198,10.074098,0.97714591,0.12
1/9/2023,3:06:00,0,7.093,10.090078,0.97714591,0.12
1/9/2023,3:11:00,0,7.064,10.075088,0.97714591,0.12
1/9/2023,3:16:00,0,7.054,10.107062,0.97714591,0.12
1/9/2023,3:21:00,0,7.064,10.142036,0.97714591,0.12
1/9/2023,3:26:00,0,7.141,10.030129,0.97714591,0.12
1/9/2023,3:31:00,0,7.121,10.016138,0.97714591,0.12
1/9/2023,3:36:00,0,7.064,10.006142,0.97714591,0.12
1/9/2023,3:41:00,0,7.025,10.040113,0.97714591,0.12
1/9/2023,3:46:00,0,7.016,10.077083,0.97714591,0.12
1/9/2023,3:51:00,0,7.035,10.091074,0.97714591,0.12
1/9/2023,3:56:00,0,6.977,10.076081,0.97714591,0.12
1/9/2023,4:01:00,0,6.9,10.090065,0.97714591,0.12
1/9/2023,4:06:00,0,6.862,10.148017,0.97714591,0.12
1/9/2023,4:11:00,0,6.872,10.126035,0.97714591,0.12
1/9/2023,4:16:00,0,6.804,10.196974,0.97714591,0.12
1/9/2023,4:21:00,0,6.804,10.187981,0.97714591,0.12
1/9/2023,4:26:00,0,6.833,10.205969,0.97714591,0.12
1/9/2023,4:31:00,0,6.823,10.168997,0.97714591,0.12
1/9/2023,4:36:00,0,6.794,10.146014,0.97714591,0.12
1/9/2023,4:41:00,0,6.785,10.158003,0.97714591,0.12
1/9/2023,4:46:00,0,6.756,10.170991,0.97714591,0.12
1/9/2023,4:51:00,0,6.746,10.182981,0.97714591,0.12
1/9/2023,4:56:00,0,6.737,10.193972,0.97714591,0.12
1/9/2023,5:01:00,0,6.843,10.128031,0.97714591,0.12
1/9/2023,5:06:00,0,6.833,10.151012,0.97714591,0.12
1/9/2023,5:11:00,0,6.833,10.113042,0.97714591,0.12
1/9/2023,5:16:00,0,6.794,10.117036,0.97714591,0.12
1/9/2023,5:21:00,0,6.872,10.109048,0.97714591,0.12
1/9/2023,5:26:00,0,6.929,10.008131,0.97714591,0.12
1/9/2023,5:31:00,0,6.862,10.032108,0.97714591,0.12
1/9/2023,5:36:00,0,6.794,10.058083,0.97714591,0.12
1/9/2023,5:41:00,0,6.717,10.085056,0.97714591,0.12
1/9/2023,5:46:00,0,6.756,10.110039,0.97714591,0.12
1/9/2023,5:51:00,0,6.717,10.095048,0.97714591,0.12
1/9/2023,5:56:00,0,6.582,10.148996,0.97714591,0.12
1/9/2023,6:01:00,0,6.417,10.222926,0.97714591,0.12
1/9/2023,6:06:00,0,6.466,10.250908,0.97714591,0.12
1/9/2023,6:11:00,0,6.562,10.214943,0.97714591,0.12
1/9/2023,6:16:00,0,6.582,10.140003,0.97714591,0.12
1/9/2023,6:21:00,0,6.504,10.150989,0.97714591,0.12
1/9/2023,6:26:00,0,6.514,10.15099,0.97714591,0.12
1/9/2023,6:31:00,0.0074,6.436,10.15598,0.97714591,0.12
1/9/2023,6:36:00,0.04107,6.398,10.217929,0.97714591,0.12
1/9/2023,6:41:00,0.14208,6.407,10.217929,0.97714591,0.12
1/9/2023,6:46:00,0.364635,6.485,10.203946,0.97714591,0.12
1/9/2023,6:51:00,0.87246,6.378,10.187951,0.97714591,0.12
1/9/2023,6:56:00,1.7279,6.359,10.166966,0.97714591,0.12
1/9/2023,7:01:00,2.91782,6.368,10.146983,0.97714591,0.12
1/9/2023,7:06:00,4.51548,6.436,10.179961,0.97714591,0.12
1/9/2023,7:11:00,6.4824,6.417,10.153981,0.97714591,0.12
1/9/2023,7:16:00,8.49816,6.398,10.173963,0.97714591,0.12
1/9/2023,7:21:00,10.8484,6.31,10.203934,0.97714591,0.12
1/9/2023,7:26:00,13.27264,6.291,10.237905,0.97714591,0.12
1/9/2023,7:31:00,15.72352,6.271,10.29286,0.97714591,0.12
1/9/2023,7:36:00,17.9376,6.252,10.333827,0.97714591,0.12
1/9/2023,7:41:00,20.67856,6.281,10.338825,0.97714591,0.12
1/9/2023,7:46:00,22.74464,6.261,10.314842,0.97714591,0.12
1/9/2023,7:51:00,24.42592,6.203,10.436742,0.97714591,0.12
1/9/2023,7:56:00,26.73472,6.213,10.430747,0.97714591,0.12
1/9/2023,8:01:00,27.97792,6.193,10.411761,0.97714591,0.12
1/9/2023,8:06:00,29.88416,6.154,10.437737,0.97714591,0.12
1/9/2023,8:11:00,34.59648,6.096,10.473705,0.97714591,0.12
1/9/2023,8:16:00,68.76672,6.056,10.705518,0.97714591,0.12
1/9/2023,8:21:00,46.50752,6.056,10.782457,0.97714591,0.12
1/9/2023,8:26:00,53.91936,6.086,10.753482,0.97714591,0.12
1/9/2023,8:31:00,76.17856,6.027,10.766467,0.97714591,0.12
1/9/2023,8:36:00,68.22208,5.968,10.834409,0.97714591,0.12
1/9/2023,8:41:00,172.6272,5.939,10.938324,0.97714591,0.12
1/9/2023,8:46:00,243.14624,5.86,11.085202,0.97714591,0.12
1/9/2023,8:51:00,136.82304,5.929,11.244081,0.97714591,0.12
1/9/2023,8:56:00,167.93856,5.959,11.257073,0.97714591,0.12
