Date,Time,I,tempC,DO.meas,atmo.pressure,salinity
3/4/2022,12:19:41,387.02592,14.93,11.256529,0.99036,0.25
3/4/2022,12:29:41,347.81184,15.31,11.289485,0.99036,0.25
3/4/2022,12:39:41,414.8736,15.44,11.364373,0.99036,0.25
3/4/2022,12:49:41,558.65856,15.61,11.369374,0.99036,0.25
3/4/2022,12:59:41,430.21824,15.44,11.392348,0.99036,0.25
3/4/2022,13:09:41,213.12,14.71,11.408331,0.99036,0.25
3/4/2022,13:19:41,618.90048,15.7,11.458255,0.99036,0.25
3/4/2022,13:29:41,523.8016,15.61,11.46725,0.99036,0.25
3/4/2022,13:39:41,586.50624,15.91,11.499215,0.99036,0.25
3/4/2022,13:49:41,595.59936,15.61,11.52418,0.99036,0.25
3/4/2022,13:59:41,304.24064,15.1,11.539164,0.99036,0.25
3/4/2022,14:09:41,602.22976,15.87,11.600071,0.99036,0.25
3/4/2022,14:19:41,589.53728,15.57,11.669973,0.99036,0.25
3/4/2022,14:29:41,404.26496,15.36,11.660991,0.99036,0.25
3/4/2022,14:39:41,308.69248,15.36,11.696937,0.99036,0.25
3/4/2022,14:49:41,613.7856,15.66,11.689953,0.99036,0.25
3/4/2022,14:59:41,430.21824,15.53,11.765845,0.99036,0.25
3/4/2022,15:09:41,214.63552,15.06,11.729904,0.99036,0.25
3/4/2022,15:19:41,190.57664,14.8,11.760859,0.99036,0.25
3/4/2022,15:29:41,199.57504,14.75,11.713931,0.99036,0.25
3/4/2022,15:39:41,164.38656,14.71,11.743884,0.99036,0.25
3/4/2022,15:49:41,120.57856,14.58,11.741885,0.99036,0.25
3/4/2022,15:59:41,112.33792,14.58,11.699954,0.99036,0.25
3/4/2022,16:09:41,136.16,14.67,11.705945,0.99036,0.25
3/4/2022,16:19:41,101.16096,14.58,11.682986,0.99036,0.25
3/4/2022,16:29:41,80.46464,14.54,11.686978,0.99036,0.25
3/4/2022,16:39:41,53.28,14.5,11.610098,0.99036,0.25
3/4/2022,16:49:41,54.1088,14.5,11.549195,0.99036,0.25
3/4/2022,16:59:41,34.35968,14.41,11.524233,0.99036,0.25
3/4/2022,17:09:41,22.95776,14.41,11.538213,0.99036,0.25
3/4/2022,17:19:41,11.83704,14.41,11.499275,0.99036,0.25
3/4/2022,17:29:41,6.00732,14.41,11.432383,0.99036,0.25
3/4/2022,17:39:41,2.34506,14.41,11.375473,0.99036,0.25
3/4/2022,17:49:41,0.77811,14.37,11.324555,0.99036,0.25
3/4/2022,17:59:41,0.108225,14.45,11.279628,0.99036,0.25
3/4/2022,18:09:41,0,14.45,11.205745,0.99036,0.25
3/4/2022,18:19:41,0,14.54,11.124874,0.99036,0.25
3/4/2022,18:29:41,0,14.54,11.084939,0.99036,0.25
3/4/2022,18:39:41,0,14.54,11.005066,0.99036,0.25
3/4/2022,18:49:41,0,14.63,10.960141,0.99036,0.25
3/4/2022,18:59:41,0,14.67,10.941173,0.99036,0.25
3/4/2022,19:09:41,0,14.63,10.902235,0.99036,0.25
3/4/2022,19:19:41,0,14.67,10.869288,0.99036,0.25
3/4/2022,19:29:41,0,14.75,10.855316,0.99036,0.25
3/4/2022,19:39:41,0,14.75,10.789422,0.99036,0.25
3/4/2022,19:49:41,0,14.75,10.775447,0.99036,0.25
3/4/2022,19:59:41,0,14.84,10.733515,0.99036,0.25
3/4/2022,20:09:41,0,14.8,10.708557,0.99036,0.25
3/4/2022,20:19:41,0,14.84,10.671618,0.99036,0.25
3/4/2022,20:29:41,0,14.84,10.647654,0.99036,0.25
3/4/2022,20:39:41,0,14.88,10.605724,0.99036,0.25
3/4/2022,20:49:41,0,14.88,10.571775,0.99036,0.25
3/4/2022,20:59:41,0,14.84,10.540822,0.99036,0.25
3/4/2022,21:09:41,0,14.93,10.497892,0.99036,0.25
3/4/2022,21:19:41,0,14.88,10.449966,0.99036,0.25
3/4/2022,21:29:41,0,14.93,10.40104,0.99036,0.25
3/4/2022,21:39:41,0,14.93,10.358107,0.99036,0.25
3/4/2022,21:49:41,0,14.93,10.307185,0.99036,0.25
3/4/2022,21:59:41,0,14.88,10.271239,0.99036,0.25
3/4/2022,22:09:41,0,14.88,10.243279,0.99036,0.25
3/4/2022,22:19:41,0,14.88,10.177382,0.99036,0.25
3/4/2022,22:29:41,0,14.84,10.134447,0.99036,0.25
3/4/2022,22:39:41,0,14.88,10.090511,0.99036,0.25
3/4/2022,22:49:41,0,14.8,10.046576,0.99036,0.25
3/4/2022,22:59:41,0,14.8,10.005637,0.99036,0.25
3/4/2022,23:09:41,0,14.8,9.958708,0.99036,0.25
3/4/2022,23:19:41,0,14.84,9.914773,0.99036,0.25
3/4/2022,23:29:41,0,14.71,9.883816,0.99036,0.25
3/4/2022,23:39:41,0,14.71,9.832894,0.99036,0.25
3/4/2022,23:49:41,0,14.67,9.793951,0.99036,0.25
3/4/2022,23:59:41,0,14.71,9.747021,0.99036,0.25
3/5/2022,0:09:41,0,14.63,9.698094,0.99036,0.25
3/5/2022,0:19:41,0,14.63,9.648171,0.99036,0.25
3/5/2022,0:29:41,0,14.58,9.615215,0.99036,0.25
3/5/2022,0:39:41,0,14.58,9.57228,0.99036,0.25
3/5/2022,0:49:41,0,14.58,9.539327,0.99036,0.25
3/5/2022,0:59:41,0,14.54,9.504378,0.99036,0.25
3/5/2022,1:09:41,0,14.54,9.44946,0.99036,0.25
3/5/2022,1:19:41,0,14.5,9.417505,0.99036,0.25
3/5/2022,1:29:41,0,14.45,9.376566,0.99036,0.25
3/5/2022,1:39:41,0,14.45,9.336626,0.99036,0.25
3/5/2022,1:49:41,0,14.45,9.30068,0.99036,0.25
3/5/2022,1:59:41,0,14.45,9.261736,0.99036,0.25
3/5/2022,2:09:41,0,14.41,9.228784,0.99036,0.25
3/5/2022,2:19:41,0,14.41,9.19783,0.99036,0.25
3/5/2022,2:29:41,0,14.37,9.149903,0.99036,0.25
3/5/2022,2:39:41,0,14.37,9.115951,0.99036,0.25
3/5/2022,2:49:41,0,14.33,9.111955,0.99036,0.25
3/5/2022,2:59:41,0,14.28,9.066023,0.99036,0.25
3/5/2022,3:09:41,0,14.28,9.035068,0.99036,0.25
3/5/2022,3:19:41,0,14.2,9.010104,0.99036,0.25
3/5/2022,3:29:41,0,14.24,8.981145,0.99036,0.25
3/5/2022,3:39:41,0,14.15,8.95518,0.99036,0.25
3/5/2022,3:49:41,0,14.2,8.933211,0.99036,0.25
3/5/2022,3:59:41,0,14.11,8.918231,0.99036,0.25
3/5/2022,4:09:41,0,14.11,8.90325,0.99036,0.25
3/5/2022,4:19:41,0,14.07,8.877289,0.99036,0.25
3/5/2022,4:29:41,0,14.03,8.859311,0.99036,0.25
3/5/2022,4:39:41,0,14.03,8.850324,0.99036,0.25
3/5/2022,4:49:41,0,13.98,8.821365,0.99036,0.25
3/5/2022,4:59:41,0,13.98,8.819366,0.99036,0.25
3/5/2022,5:09:41,0,13.94,8.794404,0.99036,0.25
3/5/2022,5:19:41,0,13.94,8.790407,0.99036,0.25
3/5/2022,5:29:41,0,13.9,8.785412,0.99036,0.25
3/5/2022,5:39:41,0,13.9,8.771433,0.99036,0.25
3/5/2022,5:49:41,0.023865,13.85,8.761444,0.99036,0.25
3/5/2022,5:59:41,0.36112,13.85,8.744467,0.99036,0.25
3/5/2022,6:09:41,1.92548,13.81,8.752454,0.99036,0.25
3/5/2022,6:19:41,6.23376,13.81,8.737474,0.99036,0.25
3/5/2022,6:29:41,11.75712,13.77,8.735476,0.99036,0.25
3/5/2022,6:39:41,23.96416,13.77,8.76243,0.99036,0.25
3/5/2022,6:49:41,25.752,13.81,8.772414,0.99036,0.25
3/5/2022,6:59:41,32.98624,13.81,8.794377,0.99036,0.25
3/5/2022,7:09:41,37.84064,13.77,8.82932,0.99036,0.25
3/5/2022,7:19:41,47.4192,13.77,8.862267,0.99036,0.25
3/5/2022,7:29:41,49.39648,13.85,8.914186,0.99036,0.25
3/5/2022,7:39:41,52.16704,13.81,8.977086,0.99036,0.25
3/5/2022,7:49:41,52.9248,13.85,9.065948,0.99036,0.25
3/5/2022,7:59:41,75.68128,13.85,9.145826,0.99036,0.25
3/5/2022,8:09:41,67.29856,13.9,9.256652,0.99036,0.25
3/5/2022,8:19:41,78.54656,13.94,9.363491,0.99036,0.25
3/5/2022,8:29:41,88.37376,13.98,9.485302,0.99036,0.25
3/5/2022,8:39:41,131.94496,14.07,9.589146,0.99036,0.25
3/5/2022,8:49:41,157.09312,14.33,9.724937,0.99036,0.25
3/5/2022,8:59:41,114.94272,14.15,9.821792,0.99036,0.25
3/5/2022,9:09:41,185.84064,14.5,9.911655,0.99036,0.25
3/5/2022,9:19:41,207.4368,14.63,10.016496,0.99036,0.25
3/5/2022,9:29:41,429.46048,15.23,10.133319,0.99036,0.25
3/5/2022,9:39:41,221.26592,14.71,10.228176,0.99036,0.25
3/5/2022,9:49:41,231.87456,14.67,10.310051,0.99036,0.25
3/5/2022,9:59:41,171.9168,15.01,10.453837,0.99036,0.25
3/5/2022,10:09:41,405.78048,15.57,10.509762,0.99036,0.25
3/5/2022,10:19:41,283.02336,15.23,10.608614,0.99036,0.25
3/5/2022,10:29:41,302.1568,15.18,10.750401,0.99036,0.25
3/5/2022,10:39:41,263.88992,15.23,10.778368,0.99036,0.25
3/5/2022,10:49:41,262.46912,15.57,10.91516,0.99036,0.25
3/5/2022,10:59:41,678.76352,16.64,11.013018,0.99036,0.25
3/5/2022,11:09:41,262.27968,15.78,11.088913,0.99036,0.25
3/5/2022,11:19:41,233.9584,15.36,11.108888,0.99036,0.25
3/5/2022,11:29:41,375.47008,15.7,11.142837,0.99036,0.25
3/5/2022,11:39:41,117.59488,15.06,11.163809,0.99036,0.25
3/5/2022,11:49:41,310.96576,15.78,11.137851,0.99036,0.25
3/5/2022,11:59:41,659.81952,16.64,11.184776,0.99036,0.25
3/5/2022,12:09:41,432.68096,15.87,11.319573,0.99036,0.25
3/5/2022,12:19:41,601.85088,16.86,11.299612,0.99036,0.25
3/5/2022,12:29:41,539.14624,16.17,11.324576,0.99036,0.25
